hotel_unit,name,rating,date,review
Go,Lamda T. R.,9.4,2024-10-03,"kedua kalinya menginap disini, setiap ke jogja pasti hotel pilihan pertama saya ada disini. dapatkan harga murah, dan semua permintaan terpenuhi. Saya dapat kamar di lantai paling atas dengan pemandangan Adi Sucipto, sangat nyaman untuk naik pesawat."
Go,Elva,8.5,2019-06-08,Nice hotel dan hotel bersih.
Go,MN,6.4,2019-09-02,Breakfastnya kurang banyak pilihan.
Go,TA,6.0,2018-11-26,"Staf tidak cepat tanggap, tidak ramah. Padahal hotel sedang tidak ramai penghuni."
Go,dadan w.,8.8,2017-05-16,Nyaman dan bersih. Terima kasih untuk menyimpan kacamata yang ketinggalan di meja resepsionis.
Go,Pippy Y. P. B. M.,6.1,2018-12-30,"Kamar mandi mampet, tidak tersedia sendok di kamar untuk membuat minuman padahal ada gelas tersedia, tissue hanya tersedia tissue toilet, Bak sampah hanya ada di kamar mandi, seprai terasa gatal seperti seprai yang sudah dipakai lama tapi tidak pernah diganti, pilihan channel TV sedikit. Kamar luas."
Go,AB,6.5,2024-04-29,Dana belum cair dang belum di refund. Lama sekali.
Go,IK,9.7,2024-01-02,"Pelayanan oke, petugas ramah dan sangat membantu, hotelnya sangat oke dan nyaman."
Go,Z,8.5,2019-02-17,"Saya sangat puas dengan pelayanan dan fasilitas hotel, jika saya ke Jogyakarta untuk segala urusan mudah-mudahan saya tetap mendapat kamar. Orang lain tentunya yang sudah pernah menginap disini akan segera pesan. Terima kasih juga pada Traveloka yang dengan cepat memproses pesanan hotel saya."
Go,FC,5.1,2023-01-02,"Kamar di buka bau tidak enak, handuk bau, debu, lantai kotor, tempat tidur sprei bau banyak flek-flek, kamar mandi super kotor kuning kuning licin banget tidak pernah di bersihkan, hotel perlu peremajaan plafon bawah AC sampe busuk. Super mengecewakan!"
Go,Yanah,8.5,2022-05-12,"Nyaman, bersih, letak strategi."
Go,wL,8.5,2021-10-06,Saya nyaman di sini tempat bersih sayang kl malam lampu dimatikan semua gelap jadinya.
Go,d,6.0,2019-06-15,"Sarapan super chaos ever. Menu sedikit, ayam opor bau, bubur dan soto ayam tapi ayamnya tidak ada dan tidak direfill (katanya ayamnya lagi direbus. Oh God!). Salad bar yang minimalis terbengkalai. Roti bakar habis terus. Nunggu refill roti datang 10 pcs/refill 😂 Omelet harus dipesan dan dibuat di kitchen. Yang datang telor dadar super tipis gada isinya. Lonjakan harga hingga hampir 3x lipat saat musim libur lebaran tidak berbanding lurus dengan peningkatan layanan dan persiapan extra. Saya coba sabar menunggu hingga keramaian mereda. Durasi sarapan saya hampir 2 jam. Dan cuma bisa minum teh. Makan sepiring kerupuk, 2 lembar roti meses dan bubur nasi dengan kecap only. Tambah telur omelet meyedihkan untuk anak saya."
Go,murbiy h.,9.1,2018-03-24,"Bersih, nyaman, staffnya ramah"
Go,Umar T. N.,8.5,2019-01-02,"Hotelnya sangat bagus sekali, sangat cocok buat liburan sama keluarga, sebagai masukan parkirannya tolong dilebarin, sampai saya diantar sama security untuk menyimpan mobil, pelayanan oke."
Go,HN,8.5,2023-02-05,"Bagus tp sayang bangunannya sudah tua, pintu wc juga tidak bisa ditutup."
Go,AM,8.5,2023-12-04,"Pertama nginep di sini dari review bagus bagus, dan emang bagus nyaman kamarnya minta lantai atas dikasih dong hehe kamar lumayan bersih tapi ditingkatin lagi dong biar ngga ada semutnya dan gelasnya tolong beneran dicuci ya kemaren masih ada bekas lipstik soalnya dan AC nya please banget diservice atau gimana soalnya sama sekali ngga dingin ngga kerasa weh. Untuk air panas nyala dan aman. Thanks Grand Orchid next nginep sana lagi."
Go,ig,8.5,2018-01-02,"Hotel relatif baru, akses mudah ke jalan Solo."
Go,PN,8.4,2018-08-09,"Kebersihan baik kamar maupun public area perlu ditingkatkan. Kesigapan petugas bagian makan terutama saat sarapan dan ada rombongan sangat perlu diperbaiki. Alat toaster diganti lah sama yang cocokbuat hotel consumption. Kemaring meginap, pintu connecting door tidak terkunci. Padahal saya hanya ambil 1 kamar."
Go,DE,10.0,2022-12-03,Not bad. Gak kaya review di google yang jelek-jelek. Thankyouu.
Go,DK,8.5,2017-09-29,Murah bagus nyaman dan tidak bising walaupun dekat jalan raya Jogja Solo
Go,RS,9.4,2017-05-10,"Itu adalah perjalanan singkat tapi secara keseluruhan, hotel melati yang sangat layak. Bersih, cepat layanan, koneksi WiFi yang besar, staf yang ramah dan lokasi yang besar bijaksana (dekat dengan Bandar Udara dan Transmart). Benar-benar direkomendasikan"
Go,TR,6.2,2019-04-30,"Staf hotel yang kurang ramah, kamar aromanya tidak enak. Semoga ke depannya pelayanannya lebih ditingkatkan lagi."
Go,k,9.7,2018-05-01,Cukup memuaskan dan satu kata: asyik
Go,HS,10.0,2017-08-15,"Lokasi yang sempurna, layanan hebat dan kebersihan"
Go,IN,9.4,2018-04-03,"Check-in cepat, kamar luas, bersih, tapi sprei keliatan acak-acakan seperti tidak diganti. Untuk breakfast, tetap dibuatkan nasi goreng/mie goreng. Recommended untuk tempat menginap dengan harga terjangkau"
Go,PW,8.4,2018-01-30,"Hotel baru dekat bandara, walaupun agak masuk sedikit dari jalan besar. Layanan check in cepat, apalagi kita sudah pesan via online. Kamarnya besar sekali, saluran tv bagus, ac tidak berisik, kasur dan bantal lumayan empuk. Sayangnya restoran hanya buka sampai pukul 21.00, jadi kalau malam-malam lapar disarankan untuk pesan via go-food. Saya tidak ambil sarapan karena harus mengejar penerbangan pagi. Hanya disayangkan lagi, hotel tidak menyediakan shuttle ke bandara, padahal ini salah satu pertimbangan kita memilih menginap disitu, karena lokasi nya yang dekat bandara. Pihak hotel hanya membantu memesankan taksi yang katanya pakai argo, tapi ternyata borongan."
Go,TS,5.4,2023-01-28,Mau pindah jadwal nginap aja dari pihak hotel gak bisa. Padahal saya sendiri siap kalau harus nambah uang. Saya sangat kecewa sekali dan cukup sekali nginap di aveon hotel.
Go,ah,6.0,2023-09-07,"Sebenernya oke oke saja, tapi untuk AC👎🏻."
Go,DA,6.5,2018-06-20,"Tempat nyaman, bagus dan bersih cuman pelayanan lama banget ."
Go,W,8.5,2024-01-29,Overall ok. Hanya ada sedikit bocor.
Go,YN,8.4,2017-07-10,"Lokasi nyaman, kebersihan baik, pelayanan cukup ramah"
Go,HP,9.1,2018-03-28,"Hotel yang bagus, makanan enak, kamar bersih tapi tidak ada sampo dan sabun tangan."
Go,lw,5.8,2019-05-31,"Kamarnya kurang bersih, air panas mati dan harus telepon operator dlu baru bisa nyala. Tempat sampah cuma 1 di kamar mandi."
Go,Dy,8.8,2019-01-16,Nyaman bersih bikin betah 😁 sukses terus ya Grand Orchid.
Go,GG,9.7,2019-08-03,"Dua kali menginap disini, pelayanannya ramah. menu makan paginya enak, saran saya untuk pihak hotel, Kalau bisa ada wastafel cuci tangan di ruang makan."
Go,SG,5.7,2023-05-02,"Saya booking 2 kamar dan dapat kamar 1105 dan 1109. Di kamar 1105, kami bermasalah dengan pintu kamar mandi yang tidak bisa terkunci sempurna. Selain itu, ada genangan juga dan awalnya sama sekali tidak diberikan keset sampai diminta adik saya di hari kedua. Lalu, di kamar 1109, setelah hujan, ada genangan air karena bocor di dekat jendela. Selain itu, di dua kamar, ada bercak kotor di seprai kasur kami."
Go,ACHMAD M. F.,5.7,2022-07-31,"Pintu toilet susah di kunci, makanan ga enak."
Go,Yulias A.,9.4,2022-02-11,Akomodasi kamar sesuai dengan di deskripsi. Tidak terdapat kamar merokok.
Go,yuaswan,6.2,2017-10-27,Bersih.cuma pas dapat kamar yang spreinya kotor.dan menu sarapannya perlu di perbaiki
Go,DR,8.5,2019-01-11,"Luas, nyaman dan dekat dari bandara, akses juga gampang."
Go,siswanto,8.8,2021-12-10,"Good, nyaman, baik dan sering merawat."
Go,Wienda S.,8.5,2023-12-30,"Hotel bersih, parkir mobil valet diarahkan ke hotel sebelah tapi ga apa-apa, resto kecil high season gak mampu menampung tamu, kamar mandi licin ya sayang banget, kamar bersih."
Go,Rika C. R.,8.5,2019-01-06,Kamar bagus. Bersih. Resepsionis ramah. Sarapannya enak dan banyak pilihan. Recommended.
Go,GW,8.8,2017-12-04,Harga yang dibayarkan sangat sebanding dengan kualitasnya. Sangat memuaskan
Go,RA,8.5,2017-09-20,Grand orchid membuat kesan yang indah
Go,FS,8.5,2017-10-01,"Penginapan sangat bagus, bersih"
Go,r,9.7,2018-02-19,petugasnya ramah-ramah dan bersih bersih
Go,LH,9.7,2023-12-23,Sangat menikmati hanya menu sarapannya yang perlu ditingkatkan.
Go,AW,8.5,2018-09-27,"Ruangan sangat bagus untuk istirahat, tapi sayang tempat sampah kurang."
Go,YC,6.2,2020-01-04,"hotel ini cukup baik untuk orang dewasa, tetapi tidak ramah anak-anak / bayi. Posisi shower sudah diperbaiki sehingga sulit untuk membersihkan bayi. Sarapan juga menu standar dan sama selama 3 hari kami tinggal. lokasi strategis"
Go,DH,4.5,2022-03-04,"Kamarnya kotor, berdebu dan bau apek, wastafelnya mampet minta dibenerun bolak balik bgomong gda yang respon, sarapannya juga nasi kotak."
Go,SR,8.3,2017-07-03,"Hotel bagus, cuma staf hotelnya yg kurang sigap.trs makananya kurang variasi."
Go,FD,5.1,2021-04-26,"Kunci agak susah dibuka, agak kotor, amenities -,."
Go,Ali I.,8.4,2022-09-08,Pros: bisa early checking dengan penambahan biaya yang kecil. Cons: -.
Go,SS,9.1,2017-09-14,"Bagus pokoknya, jangan ragu bro."
Go,RH,8.8,2017-12-27,Cukup menyenangkan ..yg perlu perbaikan..perlu ada hiburan musik di lobby spy tidak terkesan lengang
Go,DA,9.1,2022-02-26,"Menurut sayaa hotel ini cukup nyaman si, apalagi kalau pengen dapet hotel deket bandara. View nya juga bagus bgt, tenang juga ga berisik, dengan harga segitu uda dapet hotel yang bagus terus kamar nya luas fasilitas nya oke. Kekurangannya di tempat parkir motor nya si kurang luas gitu."
Go,Mohammad G.,9.7,2017-10-16,Kamar bersih dan nyaman. Lokasi cukup strategis.
Go,yp,8.4,2017-07-10,"Sarapan pagi mengecewakan, makanan tidak enak dan tidak lengkap. Lokasi parkir juga terbatas."
Go,Lina F.,6.0,2022-07-28,"Sabunnya habis. Showernya juga susah, krannya ga kenceng. Kunci kartu kamar sedang error mgk segera diperbaiki. Karena ga privacy, kalo harus keluar masuk kamar, didampingi petugas hotel. Untuk kondisi kamar si bagus. Bersih. Nyaman."
Go,Rk,8.5,2017-11-04,Nyaman dan bersih. Pelayanannya ramah-ramah.
Go,R,9.7,2017-11-15,Strategis lokasi dekat bandara
Go,L***i,10.0,2024-03-12,Hotel bagus dan bersih. Staf hotel ramah dan sangat membantu. Makanan oke. Terutama menu tongseng ayam.
Go,Titis,8.5,2024-01-01,"Kendala parkir karena memang tidak luas (kebetulan nginep pas high season), tapi ada security yang memfasilitasi valet."
Go,J,10.0,2017-07-06,"Tempatnya bersih, nyaman dan tenang."
Go,n***a,8.3,2024-07-11,Jalan yang diarahkan dari google map lewat belakang sehingga susah untuk mobil. Parkir baik karena pakai valey hanya saja ac kamar tidak dingin
Go,S,9.7,2017-10-19,"Bersih, nyaman, layanan bagus. Sayangnya tidak ada parkir tertutup (basement)"
Go,LI,8.8,2019-10-15,Saya sangat puas menginap di hotel ini. Bersih. Tata ruang kamar yang nyaman buat saya istirahat tenang. Oke staf hotel ramah dan baik
Go,jp,5.1,2019-10-20,Karyawan sedikit shingga pelayanan kurang maks. hotel dengan 11 lantai. Lift hanya 1 yang digunakan sehingga harus antri 10 menit lebih kalau mau naik turun. Karena kapasitas lift cuma 11 orang jadi harus nunggu antrian berikutnya.
Go,welly s.,9.1,2017-09-05,"hotelnya baik dan bersih, kamarnya bersih, kamar mandinya bersih dan view nya bagus, tempatnya juga nyaman"
Go,AP,8.4,2018-04-26,"Kamar bersih dan nyaman hanya ada rombongan anak sma yang berisik. Pada saat breakfast menu sedikit dan banyak yang habisi. Pihak hotel seperti tidak siap dengan rombongan. Suasana sarapan seperti di pasar, kalau mau menginap lebih baik tidak usah dengan breakfast."
Go,NS,8.8,2017-09-04,Hotelnya bagus sekali tapi susah untuk access lift nya karena mesti pake kartu jadi tidak boleh ada orang di kamar karena kartunya buat access lift.
Go,fd,8.8,2024-02-18,"Bagus kok, semua berfungsi dengan baik. Cuman Mbak Mbak yang di receptionis pas checkout aja yang ""kurang ramah "" dikit. Overall bagus gitu"
Go,DC,6.0,2024-01-20,"Masa hotel bintang 3 gak ad hair dryer, mnjem di resepsionis juga gak ad. Uda gitu lift mati tbtb dcall gak di gubris. Belum subuh 3x mati lampu. Gembel banget."
Go,IF,5.4,2018-11-18,"Saya kecewa, kepekaan pegawainya kurang. Padahal saya bawa barang banyak sekali dan berat, seprei ada noda darah menjijikan. Lalu tong sampah hanya satu dan kecil. Sarapannya biasa saja tidak membuat ketertarikan untuk makan, lalu di meja tempat makanan berantakan, sepertinya petugas kurang sigap akan hal itu. Malam-malam ada suara aneh-aneh, bikin anakku nanggis mungkin kesambat, anakku masih bayi. Sedikit horor. Tapi hotel dekat dengan bandara."
Go,AA,9.4,2024-01-22,"Sangat menikmati menginap di sini, tempat luas dan sangat affordable price."
Go,AW,5.4,2019-09-23,Sarapan kurang lengkap. Masih banyak noda di bedrest. pembersihan kamar tidak maksimal. banyak jejak sepatu di kamar.
Go,NY,9.7,2019-06-09,"Tempat bagus, bersih, lebih murah, dan dekat dengan bandara."
Go,AR,6.3,2017-05-15,Pelayanan kurang ramah kurang cepat kurang jumlahnya
Go,PH,6.2,2019-12-07,Fasilitas tidak sesuai request. Jika tidak ada harusnya sudah diberitahu sebelum proses pembayaran
Go,Iman M. G.,6.4,2018-12-14,"Makanannya kurang bervariasi tiap breakfast, sinyal WiFi dikamar hilang tapi harus lapor sampai 5 kali baru di follow up, saya tidak minta dibersihkan kamar, tapi housekeeper masuk tanpa ada izin atau pemberitahuan sebelumnya saat saya keluar kamar."
Go,TD,8.4,2018-08-30,"Kamar agak kotor, fasilitas sangat minim. Alat mandi cuma ada sabun shower cap dan dental kit. Cuma WiFi kencang. Sarapan standar."
Go,UH,7.0,2017-04-30,"Kamar bersih, sepertinya hotel ini masih baru. Pelayanan ramah."
Go,Reno N. A.,6.2,2020-03-14,"Kebersihan mengecewakan, jauh dari ekspektasi, kamar kotor dan bau apek."
Go,HH,8.8,2017-04-27,"Hotel low budget yang bagus, minta ganti kamar yang bau rokok juga cepat."
Go,CB,8.5,2017-05-26,"Cukup bagus, terus up tolong, terima kasih"
Go,VS,8.8,2018-05-04,"Hotelnya bersih, pegawainya juga ramah-ramah, cepat tanggap jika kita minta sesuatu, recommend banget jika ingin menginap dekat bandara"
Go,FN,9.1,2023-12-25,"Tempatnya nyaman, pelayanan nya bagus, cuma sayangnya tidak ada hairdryer d setiap kamar, harus pesen dulu."
Go,DA,6.0,2019-01-14,Kamarnya sebenarnya enak hanya di kamar mandi cukup bau dan tidak ada keset jadi lantainya basah setiap dari kamar mandi.
Go,MS,9.4,2018-11-18,"Kamar bersih dan luas, cocok untuk bersama dengan keluarga."
Go,DW,8.4,2017-12-15,"Staff ramah, kamar luas tapi furniture and bedding kalau dipegang kayak berdebu gitu. Kamar mandi bersih. Overall oke."
Go,D***l,6.6,2024-04-23,"Ukuran kamar too small untuk family. Breakfast kurang variasi, rasa nggak enak."
Go,,8.5,2022-05-12,Overall bagus semua tapi untuk ac kurang dingin.
Go,N,9.4,2018-04-17,"Bersih, nyaman. Sayang aksesnya kalau dari arah Solo Harus mutar jauh dulu, kalau mau masuk kota jogja harus mutar juga."
Go,AS,9.1,2022-08-28,
Go,DO,9.7,2022-10-09,"Okee, baik, bagus, menyenangkan."
Go,RP,9.7,2023-07-31,Saya dan keluarga sangat pengalaman bisa menginap di Grand Orchid Hotel ini. Awalnya rencana nginap cuma 2 hari eh malah lanjut untuk terus menginap disini. Awal menginao hari Rabu tanggal 26 Juli 2023 eh lanjut sampai hari Selasa tanggal 1 Agustus 2023 dan lanjut lagi nginap sampai hari Sabtu tanggal 5 Agustus. Untung anakku diterima jadi Mahasiswa Baru Teknik elektro di UGM jadinya nginap di Grand Orchid Hotel Yogyakarta deh ⭐5. Recommended hotel 👍.
Go,A,8.5,2018-10-02,Oke tempat yang sangat bagus dan nyaman
Go,Aldila A.,8.5,2021-07-22,Kebersihan kamar kurang karena ada beberapa sarang laba-laba. Sabun dikamar mandi tidak dicek padahal sudah habis. Front office kurang ramah. Tapi not bad karena harganya juga murahv
Go,RB,6.0,2023-11-13,Kurang suka pelayanan nya tapi mungkin sesuai bintangnya.
Go,js,8.5,2024-04-09,Masuk ke kamar agak. Awalnya agak bingung.
Go,M Cholil a. h.,5.7,2022-07-28,"Sayang sekali pas saya nginep, kunci kamar rusak. Untuk keluar masuk harus nunggu ada yang nemenin dari staff. Sangat tidak nyaman. Apalagi kalo lagi barengan mau masuk, ngantri lama."
Go,VS,8.5,2017-09-01,Harga hotel terjangkau dengan fasilitas yang bagus.
Go,jp,10.0,2024-10-10,Mantap dan menyenangkan akase dekat mall.
Go,Tri H.,8.5,2019-10-15,"Senang, tapi sayang sarapannya tidak variasi bubur ayam baru jam 7 sudah habis, aneh, padahal katanya mulai breakfast jam 7. Tapi senang juga karena AC-nya dingin dan berfungsi baik."
Go,JL,8.5,2022-07-07,Untuk parkir ada valet. Resepsionis ramah. Kamar Standard. Untuk penginapan dengan harga ini dan hanya transit ke kota lain. Sudah cukup kualitas nya.
Go,DB,10.0,2019-02-01,"check-in awal, pagi jam 6.00 sudah bisa dilayani. Cepat dan ramah. Kamar tidak terlalu luas tapi cukuplah bila hanya untuk berdua. untuk breakfast menu bervariasi. Rasanya lumayan tapi agak kecewa dengan salad sayurnya kenapa banyak kolnya daripada sayurn lainnya, untuk lokasi. Dekat dengan Bandara naik Car online murah. Sayang tidak ada swimming poolnya. Jadi tidak bisa menghilangkan kejenuhan di hotel. bila malas kluar hotel. keseluruhan menyenangkan. trimakasih Traveloka."
Go,Rega P. R. B.,6.0,2021-04-24,"Kamar banyak spider web dan under bed masih ada kotoran besar. Tidak ada koneksi wifi saat ditanyakan di resepsionis, jawaban lagi trouble tapi tidak ada kejelasan kapan diperbaikinya. Minta lantai atas dan view yang bagus malah ditempatkan di lantai bawah."
Go,ap,5.5,2018-06-24,Ada serangga di sekitar TV cabinet. Lantai kotor. Selimutnya dan bed linennya banyak noda kuning. Pelayanan di front desk sangat lama sekali. Proses check-in nyampe 2 jam.
Go,PP,6.3,2017-05-31,"Sangat bersih, sangat nyaman. Menunggu terlalu lama saat check-in, lokasi jauh dari Malioboro, makan tak terduga untuk hotel bintang 3."
Go,David P.,9.7,2019-04-01,"Bersih, nyaman, ramah, cepat, luar biasa."
Go,Yy,8.5,2019-09-21,"Harga sesuai dengan kamar karena cukup luas dan lokasi juga cukup strategis dekat pusat kota dan bandara, makanan kurang seger dan variasinya kurang."
Go,YY,9.7,2019-01-14,Layanan bagus dan kamar yang nyaman!
Go,WC,8.8,2023-08-07,Hotel dengan budget murah di jogja rekomendasi banget.
Go,WA,9.1,2019-07-03,"Pelayanannya baik, kamar bersih dan luas."
Go,PN,6.0,2019-01-01,"Makanan tidak direkomendasikan untuk acara-acara khusus, menu Tahun Baru? Namun lokasi sangat strategis."
Go,H,4.5,2019-06-06,"Makanannya tidak enak, pelayanannya kurang dan kamarnya kurang bersih, teko buat air minum kopi berkarat. Tidak akan lagi menginap di hotel ini, pengalaman menginap di hotel Grand Orchid sangat kecewa."
Go,MH,6.3,2023-02-27,"Selimut kotor kayak bekas d*r*h, kloset kotor, handuk udah jelek terlihat kotor."
Go,TU,8.7,2017-08-30,Pelayanan yang baik tapi makanannya tidak begitu enak (bikin saya membosankan)
Go,MEIDA L.,9.7,2017-05-08,"Pelayanannya ramah sekali, lokasinya juga mudah ditemukan, nyaman, keren!"
Go,ig,5.8,2018-01-14,"Saya menginap 3 malam, kamar tidak di sapu, hanya di rapikan saja. Staf kurang ramah."
Go,io,8.5,2022-09-26,"Akomodasi ini sangat bagus untuk keluarga dan untuk perjalanan bisnis. Kami check in tengah malam dan staf sangat membantu. Harga tidak mahal. Tapi untuk varian sarapannya tidak terlalu banyak. Secara keseluruhan, statified ketika kami tinggal di sini."
Go,va,9.7,2017-06-28,"Semua ok, kecuali dalam makanan pas sarapan pagi, menu lebih bervariasi lagi dan porsi di sesuaikan dengan jumlah tamu agar tamu tidak menunggu untuk sarapan nya. Terima kasih"
Go,DS,8.5,2024-05-17,Pas top iyes good in the view good yes.
Go,A***d,6.4,2024-10-20,Staff hotel saat cek in kurang ramah.
Go,CA,8.5,2018-10-17,Kamarnya cukup bersih nyaman dan bednya luas.
Go,EA,8.5,2018-11-23,"Kamar luas seperti difoto, tempat strategis, cuma kamar berisik, sistem kamar connecting door. Kamar sebelah nyalain TV saja berisik banget. Overall oke lah untuk harga segitu."
Go,Hajar R.,8.4,2017-08-27,Variasi menu makanan kurang. khusus kamar 315 pembuangan air di shower kurang lancar jadi air sempat menggenang.
Go,Banyuaji W.,8.5,2021-10-09,"Positif nya: kamar luas, air lancar, kamar bersih. Negatif nya: di kamar 1010 tidak ada wifi, tempat sampah di kamar tidak Ada, adanya di kamar mandi saja."
Go,AG,5.7,2022-01-02,Sangat tidak suka dengan pelayanan staff receptionya yang cewek. Req di lantai atas dikasihnya lantai 2. Katanya lantai yang di buka hanya sampai lantai 5 saja yang di atas lantai itu di close karena perbaikan. Pas mau masuk kamar ketemu staf hk dan saya tanya ternyata lantai 7 itu di jual dan ada kamar vc. Langsung saya turun dan tuker kamar di lantai 7 dan memang lantai 7 ternyata dijual dan ada banyak tamu di lantai 7 tp kenapa bisa-bisanya reception bilang kalau yang dibuka hanya sampai lantai 5 saja dan itupun penuh. Tolong untuk staff reception jagan bohong apa tidak malu sendiri kalau gitu sampai tamu tau sendiri kebohonganya. Kita menginap itu butuh kenyamanan tp malah tidak dibuat nyaman dengan hal seperti itu. Sangat kecewa dengan pelayanan dari awal.
Go,yc,8.5,2017-09-24,"Menu sarapannya kurang variatif, overall ok...."
Go,EP,8.4,2017-09-03,Menu makanan kurang variatif.
Go,Reno G.,6.1,2023-04-28,"Tidak mendapatkan handuk, hampir tidak ada fasilitas kamar mandi. Tidak mendapatkan tempat tidur ganda."
Go,MC,9.7,2022-06-25,"Receptionist super humble, gercep banget pelayanan ya gak salah pilih Orchid wajar bintang 3 like bintang 5, dapet kamar lantai 10 omg nice view keren sih impian banget, kamar lumayan gede, ac berisik tapi dingin, they have water heater, parkir luas, motor/mobil pisah dijamin aman kalau parkir motor karena ada cctv, helm ga mungkin hilang, dapet alat mandi juga walaupun gak dipake, tissue, dapet aqua mineral juga sama, coffee maker juga komplit buat pagi-pagi, oke lah yah buat kenyamanan, dekat dari Prambanan tapi jauh kalau mau ke pusat kota, lumayan sih, dekat dari tempat oleh-oleh, overall oke, nitip barang dijamin aman. Thank you Orchid."
Go,JN,9.0,2017-08-07,"Kami hanya bermalam semalam. Kondisi kamar dan kamar mandi bersih. Wifinya ok banget. Area parkir, sarapan terbatas, tapi diluar banyak tempat makan. Staff hotel ramah."
Go,YM,8.5,2021-07-26,Yang jelas murah banget cuma 190 untuk kamar dengan bed besar. Wifi kurang kenceng. Harus pake orbit sendiri. Tp ruangan bersih dan nyaman. Kamar mandi oke juga.
Go,rA,6.0,2017-10-13,Wifinya kurang respon parkir tidak ada
Go,k,6.7,2017-07-19,"Bagus, sayang sarapan kurang memuaskan"
Go,christopher a. k.,8.5,2023-08-13,"Tempat nya bagus, bersih. Tapi harus taruh deposit padahal di traveloka info tanpa deposit. Overall oke."
Go,n,6.3,2019-06-11,"Kamar sedikit kotor (meja berdebu, lantai seperti tidak di pel), pegawainya hampir engga ada. Entah pada kemana (cuma ada resepsionis) sampai barang-barang pun kita angkat sendiri ke trolly. Hotelnya sepi, pokoknya cukup sekali."
Go,Hajar R.,6.0,2017-09-11,Untuk menu sarapan pagi. Sama disayangkan ala kadarnya.
Go,CC,5.8,2017-11-21,Menu sarapan tidak disarankan
Go,HS,5.1,2017-11-12,"Resepsionis yang kurang ramah, fasilitas kamar yang kurang"
Go,ED,5.8,2017-12-18,Tidak ada alarm darurat saat gempa terjadi pada 15 Desember 2017
Go,TT,5.3,2019-11-10,"Sprei ada bercak kotoran lumayan besar dan terlihat nyata..sayang saya lupa foto,ruangan cukup besar, sayang banyak debunya, seperti tidak pernah dibersihkan bahkan di mejanya ada kotoran cecak😓"
Go,Radietya u.,8.5,2019-06-09,Value for money untuk high season.
Go,l,6.2,2017-11-28,"servicenya kurang, tidak ada yang bantu ambil koper"
Go,RI,8.5,2022-10-08,"Lokasi hotel strategis, view dari kamar juga bagus, untuk kebersihan perlu ditingkatkan lagi pas masuk kamar lantai masih kotor, kamar bau apek, AC nya juga gak bisa dingin. Tapi untuk harga segitu udah lumayan lah ya."
Go,KM,9.7,2018-02-25,"Saran aja supaya sepreinya diganti setiap hari. Lebih diperhatikan untuk saluran air di kamar mandinya biar tidak menggenang saat mandi. So far so good, hotel juga dekat bandara, petugasnya semua ramah banget. View kamar juga bagus banget menghadap ke gunung, bisa liat sunrise. Kalau ke jogja lagi bakal pilih hotel ini lagi 👍"
Go,O,9.7,2022-10-05,"Kamar oke, staf ramah oke semua."
Go,SB,8.5,2017-05-04,Bagus bersih.untuk peralatan mandi mohon lebih dilengkapi lagi
Go,JC,8.5,2022-11-04,"Kamarnya kurang bersih, banyak debu di tempat colokan listrik, meja-meja/furniture tempat tidur."
Go,IM,9.1,2024-02-09,"Overall oke sih, staffnya ramah, kamar agak kotor dikit tapi masih acceptable. Parkiran mobilnya dikit tapi disediain valet sama satpamnya jadi ga pusing pikirin parkir. Lokasi juga enak deket jalan utama. Request high floor, dikasi high floor👍🏻"
Go,SS,5.2,2023-07-16,"Tempat parkir mobil tidak memadai, seprei kotor, makanan breakfast kurang variasi."
Go,Rifqi P.,9.4,2018-08-14,"Saya menginap 2 malam, proses check-in dan c/o cepat, karyawan ramah, kamarnya nyaman walaupun tidak terlalu luas, kebersihan kamar oke, view menghadap gedung hotel sebelahnya. Saya tidak mencoba breakfast, WiFi lancar, area parkir di luar hotel lebih tepatnya disamping hotel. Keseluruhan semua bagus untuk hotel bintang 3 ini. thanks grand orchid."
Go,aa,6.9,2018-11-20,Lokasi oke. kamar oke. yang tidak oke. saat saya mau check-in. resepsionis tidak ada di desk. jadi saya yang manggil. Barang bawaan saya cukup banyak. Maklum bawa keluarga dengan 1 istri dan 2 anak balita. Di depan pintu lobby tidak ada yang bantu. AC kamar tidak dingin. Saya pasang suhu paling rendah semalaman tidak dingin. Breakfast lumayan lah hanya saja tidak variatif. Thanks orchid.
Go,Rachman P.,9.1,2017-08-29,"Hotel nyaman, bersih, karyawan dan karyawati yang ramah."
Go,FT,9.1,2018-01-03,"Hotel dan fasilitas semua oke, tapi sarapannya kurang"
Go,AT,8.5,2018-08-25,"Lokasi strategis, suasana nyaman. Fasilitas kamar dan luas kamar memadai."
Go,IS,6.0,2023-10-06,"Penyambutan dari awal sangat tidak ramah, resepsionis kurang senyum, tidak ada kamar smoking, kunci kamar sering error, desain interior kuno banget, sangat tidak rekomendasi untuk bintang 3."
Go,IVA S. F.,9.1,2017-10-03,Nyaman Cocok untuk istirahat akses kemana-mana dekat
Go,Muh I. F.,6.2,2020-02-27,"Tidak ada air mineral, sedangkan kopi dan teh disediakan. Bagaimana mau minum kopi dan teh kalau tidak ada air mineral."
Go,RC,8.5,2017-08-23,Hotel ini bagus dan pelayanan yang baik
Go,HY,8.5,2019-06-30,"Pilihan hotel dekat bandara yang bersih, rapi dan view kota yang bagus."
Go,RF,9.0,2017-08-14,"Hotel ini masih baru, kualitas barang-barang dan desain interiornya bagus. Namun variasi untuk sarapan masih kurang, mungkin karena belum adanya staff."
