hotel_unit,name,rating,date,review
GDHY,FA,9.1,2017-03-27,"pelayanan yang baik dan lokasi, kondisi baik"
GDHY,RW,9.7,2023-05-27,
GDHY,AA,9.7,2018-09-01,"Oke, good hotel in yogyakarta, dan harga terjangkau."
GDHY,fatra h.,9.1,2017-05-03,"Karyawan ramah, servis memuaskan walaupun tergolong hotel tua. 🙂"
GDHY,edo n.,8.5,2020-01-25,
GDHY,E***i,10.0,2024-07-02,"Kamarnya cukup luas dan kebersihannya bagus, staff nya juga ramah. Akses mudah dan parkir juga nyaman."
GDHY,j,9.1,2023-12-23,"Kamar cukup besar dan nyaman, pelayanan bagus. Tapi akses internet wifi cukup parah. Selama di sana harus pakai paket data sendiri. Karpet di lorong juga agak bau karena sudah tua. Mungkin perlu peremajaan."
GDHY,tr,9.4,2019-12-19,Kamarnya luas. Fasilitas lengkap. yang kurang adalah channel TV yang terbatas. sisanya oke. thanks Situs Traveloka.
GDHY,p,9.1,2017-05-05,"Dekat bandara, gampang untuk mobilitas"
GDHY,LK,8.5,2019-11-17,"Pelayanannya baik sekali, ramah."
GDHY,Bl,9.1,2017-04-17,Baik. Ramah. Cepat. Tangap. Bersih
GDHY,Maikhel L. S.,9.4,2018-12-27,Hotel yang nyaman untuk liburan bersama keluarga dengan fasilitas hotel yang cukup baik dan staf yang ramah.
GDHY,Tonny A. J.,9.0,2019-11-23,"Hotel tua, perlu upgrade. Internet ⭐️⭐️⭐️ Makanan ⭐️⭐️⭐️ Interior ⭐️⭐️⭐️ Parkir ⭐️⭐️⭐️⭐️ Layanan ⭐️⭐️⭐️⭐️⭐️"
GDHY,NN,5.8,2017-07-27,"Makanan tidak enak sama sekali, hotel kurang terawat."
GDHY,BK,9.4,2018-12-29,"Kamar bersih, luas dan nyaman, baru selesai direnovasi."
GDHY,HF,10.0,2019-11-03,"Akomodasi yang lokasinya cukup strategis, bersebelahan dengan pusat oleh oleh bakpia dan gudeg ternama. Didukung dengan pelayanan staf yang ramah, proses check-in cepat, kualitas kamar dan fasilitas umum yang cukup baik membuat kami nyaman selama menginap di sana."
GDHY,Antonius D. A.,8.5,2017-06-27,Puas..makanan enak..kamar nyaman
GDHY,DH,9.7,2023-07-14,"Pertama kali menginap di sini, suka sekali dengan hotel ini. Hotel lama tp gak ada kesan horor sama sekali penerangan sangat baik, kamar yang luas, bersih, ada karpetnya, air panas berfungsi dengan baik, kolam luas ada 3 pilihan kedalaman kolam, handuk buat berenang wangi, pelayanan sangat ramah, agak kurang variasi di menu breakfast mungkin bisa ditingkatkan dari rasanya juga."
GDHY,AA,10.0,2024-08-12,
GDHY,DK,8.5,2018-12-11,"Kalau menurut aku sih, ini sebenarnya hotel yang sudah cukup lama di jogja, jadi secara fisik bangunan memang ada beberapa yang berjamur kaya di balkon kamar, Beberapa bagian di kamar mandi, tapi untuk kamar tidur memang bersih, AC-nya dingin banget enak, menu makan variatif, Terus liftnya kaca jadi kita bisa liat pemandangan luar, apalagi kemarin di lantai paling atas, terus kolam renangnya bersih banget. Ini yang paling asyik."
GDHY,Guest,5.8,2023-04-27,"Dalam kamar ada kecoaknya, toilet kuning, kasur ranjang sudah waktunya diganti. Breakfast sangat lambat servicenya untuk Top up, waitress (pelayan) terkesan bingung dan sangat jelek pelayanannya. Saya sudah duduk hampir setengah jam tapi peralatan maka tidak ada. Room rate yang dipasang dan rating 4 Star tidak sebanding dengan servicenya."
GDHY,NH,8.5,2018-04-02,Kamarnya bersih ..nyaman ..dan pelayanannya bagus..
GDHY,SS,6.0,2023-07-05,"Ac tidak dingin, complain di respon tapi tidak diperbaiki sampai kami chekout dan menu sarapan kurang variatif."
GDHY,MA,8.5,2017-01-04,Pelayanan yang baik dan confortable untuk keluarga
GDHY,Za,8.5,2023-06-27,Recommended buat staycation. Kamarnya bersih nyaman untuk istirahat. Menu sarapannya perlu ditambah variasinya.
GDHY,KK,9.7,2018-12-07,"Petugas ramah, check-in dan check-out cepat, lokasi mudah dijangkau dekat dengan bandara. Makanannya enak-enak dan banyak pilihannya."
GDHY,m,8.5,2017-07-24,"suasana hotel cukup menyenangkan..sepi, enak untuk istirahat. Tapi untuk fasilitas anak-anak kurang dan menu breakfast nya juga tidak banyak variasi nya"
GDHY,Peyi H.,8.5,2018-07-01,"Tempat dan layanan dalam hotel sudah baik, namun masih perlu ditingkatkan untuk keramahan layanan di pos satpam. Makasih."
GDHY,LT,6.3,2018-12-30,"Kloset rusak, handuk dan sprei kurang bersih, AC kurang dingin."
GDHY,sa,10.0,2024-06-22,Pelayanan baik dan kamar okee🫶🏻
GDHY,DS,8.4,2017-05-20,Nice..... walaupun banyak ditemuin debu
GDHY,OW,8.5,2020-03-20,
GDHY,rs,6.4,2022-12-27,"1. Makanannya menunya terbatas, kalo mau telur dan sosis, antri kayak ngantri sembako. Panjang. 2. Viewnya bagus. Tenang."
GDHY,as,8.4,2017-07-03,"Kamar nyaman,lokasi strategis, cuma sarapan perlu ditingkatkan lagi pelayanannya. Makanan habis tidak langsung di refill, maw makan omelete tapi ngantri lama.."
GDHY,EC,6.8,2023-12-23,"Kamarnya luas, parkir luas, AC dan kulkas dingi. Tapi showernya kurang terawat dengan baik. Sebagian lubang semprotan mampet sehingga lubang semprotan yang lain terlalu deras dan menyakitkan di kulit."
GDHY,CA,6.3,2018-06-20,"Nothing special;lift tua, air menggenang di kamar mandi, Karpet dalam kamar bau, kolam renang high kaporit mata saya sampai merah, Security kurang ramah. Hal yang membuat plus, staf banyak yang ramah, parkir luas, rasa makanan breakfast enak."
GDHY,Dian P.,10.0,2018-06-21,Hotel yang sangat bagus. Semua staf sangat ramah dan quaitas layanan sangat baik
GDHY,DR,10.0,2023-05-13,"Such a really great experience, dulu 2019 sebelum pandemi sering stay di sini masih lain nama hotelnya, sekarang ganti jadi Grand Diamond dan service and facilities tetap favorit banget. ❤️"
GDHY,Y***s,10.0,2024-07-20,"Sudah langganan sejak GQ hotel. Nuansa hotel dan kamar sesuai dengan yang kami harapkan. Meskipun tergolong hotel lama tapi suasana kamar tidur nya sangat nyaman. Menu sarapan yang okey untuk kami sekeluarga dan pilihan yang beragam. Untuk air kolam renang menurut kami cukup keruh. Padahal nampak hijau bersih dari luar, tapi setelah kami renang di dalam jarak pandang nya cukup terbatas, mungkin bisa ditingkatkan lagi kondisi air kolam renang nya. Bakal jadi salah satu pilihan hotel terbaik jika kami berkunjung kembali ke jogja. Thx"
GDHY,DV,9.7,2024-02-26,
GDHY,Suwardiyanto,10.0,2018-06-25,"pengalaman yang baik di hotel, makanan yang baik ... merekomendasikan tempat tinggal"
GDHY,Jenny t.,10.0,2018-09-13,"Overall baik, mau nyari kamar yang tidak terlalu tinggi tapi tanyat lantai 2 dan 3 itu untuk yang smoking. Saran saya yang smoking pindah di atas saja agar asapnya tidak kena yang di bawah, kamar baik, makanan baik, bersih. Oiya sempet nyari panah arah kiblat ternyata ad di dalam laci. Hotel ini dekat dengan bandara tapi lumayan kalau ke tengah kota. Btw 3 malam di sini sangat menyenangkan, terima kasih."
GDHY,Wahyu N.,10.0,2017-01-16,"Bagus, bersih dan pelayanan baik"
GDHY,AM,8.5,2018-12-31,"Hotel yang luas kamarnya. Fasilitas bintang lima deh. Layanannya juga. Bathtub nih, catet ya."
GDHY,Moh Y. S.,9.4,2019-01-03,"Hotel ini pas buat acara apa saja. Baik acara liburan keluarga ataupun acara singgah pekerjaan, pelayanan ramah dan letak strategis. Kamar bagus, bersih dan bisa pilih connecting bila bersama keluarga."
GDHY,R***a,10.0,2024-08-13,"Kami sangat menikmati kenyamanan hotel Grand Diamond, ambience nya yang tenang, cozy, comfort, pelayanan crew hotel yang ramah, kamar yang spacious. Makanan yang cukup variatif. Akan jadi referensi hotel kami jika berkunjung ke Yogyakarta. Catatan minor: Wi-Fi network di kamar sangat buruk."
GDHY,AN,9.7,2017-10-08,"Pelayanan memuaskan .Hanya saja wifi hotel sedang perbaikan, terapi tidak masalah"
GDHY,ps,8.5,2018-07-25,"Bersih, nyaman dan harga terjangkau"
GDHY,RA,8.5,2018-05-08,"Kamarnya bagus, begitu juga pemandangan disekitar hotel, cuma makanannya kurang variatif dan di kamarnya tidak dikasih sisir."
GDHY,yos s.,10.0,2017-05-07,Bagus. Cheefnya nggak enak. Berubah rasa nakanannya. saya m3nikah sampai anak saya umur 3th menginap disana tapi kemarin km kecewa dengan rasa makanannya
GDHY,Rizki Y. A.,8.4,2019-08-20,"Pelayanan yang berpengalaman, fasilitas sesuai dengan yang ditawarkan. Tapi agak jauh kalau mau ke arah kota"
GDHY,wa,8.7,2017-07-04,"hotel yang nyaman walaupun sudah lama, perlu sedikit renovasi untuk meningkatkan citra dari hotel, seperti wallpaper yang sudah mengelupas, karpet yang berbekas setelika (kok bisa ya ... ) dan mungkin maaf makanannya saya rasa masih sangat jauh dari harapan saya .. (kurang fresh kali yaa ... ) untuk sdm oke, pool oke, parkir oke, lift oke, wifi tidak dicoba .."
GDHY,IP,9.7,2019-07-05,"Pesan kamar deluxe diupgrade menjadi executive room tanpa tambahan biaya, bersih, nyaman. Rekomendasikan banget untuk keluarga dan semua orang."
GDHY,Sunarko,9.0,2019-01-14,Suasana kamar bagus tapi sedikit berisik karena ada renovasi gedung.
GDHY,Denni s.,6.3,2020-01-07,"hotel lama dan betul bintang 4, hanya saja perawatan kurang. di kolam renang atap banyak bocor dan perlu perbaikan lantai. kamar luas betul, hanya saja kurang begitu bersih. dengan harga yang di tawarkan tidak sesuai."
GDHY,G,8.5,2018-04-30,"Hotelnya bagus, pelayanan oke."
GDHY,TS,8.5,2017-03-06,Tempat bilas di kolam renang sedikit kurang nyaman. Secara keseluruhan hotel ini memuaskan
GDHY,cp,9.7,2019-01-29,"Hotel bagus pelayanan dari front office, room service, housekeeping memuaskan. Ada pub untuk tempat bersantai sambil menikmati alunan live music. Arean parkir cukup luas dan tidak menyusahkan bagi tamu. Recommended untuk grand quality hotel yogyakarta."
GDHY,EZ,6.1,2019-06-17,"Kurang terawat jadi terkesan agak kotor terutama kamar jarang di vakum, drainase kamar mandi kurang baik."
GDHY,Karini M.,5.8,2023-06-16,"Air berwarna. Early cek in di charge meski sepi total hotel nya. Hanya terima CASH, mesin EDC belum siap. AC kamar tidak dingin maintenance tak kunjung datang. Banyak semut di kamar. Sajian sarapan pagi juga sudah dingin, bubur berkerak dan berwarna, kopi encer sekali tidak berasa kopi."
GDHY,Indah B. S.,6.9,2024-08-21,"Nginap selama 4 hari 3 malam, ruang kamar tidur cukup besar dengan king size, bantal tipis yang seharusnya tebal sesuai ukuran bantal hotel bintang 4, yang saya tidak suka kebersihan dari kamar mandi masih ada sisa rambut kemaluan di bathtub yang seharusnya tidak ada sama sekali yang menandakan pembersihan kamar mandi tidak bersih sama sekali, kemudian next day kami minta di bersihkan gelas mug yang kami pakai tidak di ganti dengan yang baru hanya di letakan di tempat sebelumnya yang masih menempel bekas lipstik saya dan keesokan harinya mlh lebih parah mugnya tidak bergeser dari tempat yang saya letakin di samping tempat tidur, yang seharusnya di ganti atau di cuci dan di kembalikan ke tempat awal. Seprei yang saya lihat tidak di ganti karena bekas noda yang sama saya pakai selama menginap di sana hanya di tempat tidur di rapihkan saja. Soal sarapan pagi menurut saya lumayan ok. Hanya pilihan yaa itu itu saja. Kl ada perubahan di beberapa menu. Kl rasa ok lah bukan special tp cukup. Yang perlu diperbaiki hanya soal kebersihan saja yang sangat sangat kurang 0 ke 10 nilainya 5 s/d 5,5. Semoga bisa lebih diperbaiki lagi."
GDHY,EY,9.7,2018-06-29,"Makanan jika bisa untuk bisa di refill secepatnya, jangan lambat untuk menambahkan, selain itu baik semuanya"
GDHY,RM,8.5,2017-01-12,"Kamar hotelnya bagus, makanannya enak tidak jauh dari tempat wisata dan belanja dan juga dekat dari bandara."
GDHY,Aldino,6.6,2024-07-08,"Saya dan keluarga late check in pada pukul 15.45 dengan harapan bisa langsung masuk kamar (sewa 2 kamar), sudah info sebelum sampai hotel juga tapi kamar belum ready 1 unit dan sekitar 16.30 baru masuk kamar dimana receptionist banyak alasan saat kami konfirmasi (dengan muka masam), lalu kamar mandi air sedikit mampet untuk pembuangan air dibawah wastafel dan sedikit bau. Secara keseluruhan masih oke untuk menginap di sini hanya ditingkatkan untuk profesionaliame staff."
GDHY,NR,8.5,2020-01-05,"Fasilitas hotel bagus, tempat bagus, lokasi dekat bandara."
GDHY,LP,8.4,2018-01-10,"Kami telah resepsi pernikahan kami di GQ pada bulan Desember 2002, dan kami berharap untuk memiliki suasana yang baik yang sama seperti kita dulu. Tapi mungkin kita belum cukup beruntung saat ini. Berharap bahwa lain kali kita memiliki pilihan yang baik dari ruang merokok tidak seperti yang kita inginkan."
GDHY,DN,9.3,2020-01-01,"Kamar besar, bersih, AC dingin banget, WiFi kadang lemot kadang kencang. Kadang masih bisa denger suara dari kamar sebelah dari kamar mandi but it's oke. Sarapannya bervariasi dan enak semua. Overall it's 8/10."
GDHY,lt,8.8,2017-12-21,Hotelnya bagus dan anak-anak pada suka.
GDHY,Peyi H.,6.5,2019-08-19,Permintaan deluxe 1 bed besar dikasih deluxe twin bed.
GDHY,I,10.0,2017-09-14,"Bersih, pelayanan bagus, makanan enak, dekat bandara"
GDHY,FR,6.4,2018-01-10,Front Desk Staff memberikan informasi kurang lengkap mengenai fasilitas. Pelayanan terhadap keluhan pun dirasa kurang memuaskan.
GDHY,BP,9.4,2017-10-31,"Dengan suasana vintage, nyaman, sarapan nikmat, cocok juga suasananya apabila mengajak ortu berlibur dengan cucu."
GDHY,G,9.7,2018-10-24,"Recommended, breakfast enak, pelayanan memuaskan, karyawannya ramah-ramah."
GDHY,DA,5.5,2017-03-27,"Lantai karpet sudah tua dan bau. Kon juga tua, kotor dan bau."
GDHY,wr,7.0,2017-08-30,Hotelnya cukup nyaman dan bersih.
GDHY,TR,9.1,2019-01-14,"Kamarnya cukup luas, nyaman, dekat bandara. Kalau mau ke pusat kota Yogya hanya naik Trans jogja atau kereta Prameks. Dekat dengan swalayan. Sarapan paginya so krimy and tasty."
GDHY,EE,10.0,2019-06-19,"Kamar nyaman, ramah keluarga & anak-anak."
GDHY,Sumarsih,9.3,2018-06-19,Kamarnya bagus tapi makanannya tidak terlalu bagus.
GDHY,An Pras,9.7,2017-06-27,"adanya service pengantaran ke bandara, sangat membantu. Lokasi strategis dekat TransMart/TransStudio (jalan kaki)."
GDHY,SUPARLAN,9.1,2019-07-27,"Kamar bersih, luas, nyaman, senyap dan tenang."
GDHY,priskila t.,9.4,2019-05-04,"Nyaman, bersih dan menyenangkan."
GDHY,rr,8.5,2024-06-15,Bagus sih cuman sepertinya staff kurang ya. Selebihnga bagus. Makanan enak. Deket dengan pusat oleh-oleh sip lah
GDHY,JB,8.5,2018-02-17,Sarapan kurang bervariasi dan menambahkan menu lain.
GDHY,HA,8.5,2018-12-27,"Hotelnya oke, makanan kurang bervariasi dan lambat penyajian refillnya."
GDHY,AM,9.1,2017-11-12,"Menginap di GQ untuk urusan kerjaan sekalian liburan keluarga menurut saya memuaskan. Suasananya tenang, kamar cukup luas dan bersih, pelayanan ramah, lokasi dekat bandara adisucipto, tadinya cuma booking 3 malam karena nyaman lanjut sampai 5 malam.Kekurangannya hanya wifi di kamar lemot. Menu sarapan juga perlu lebih diperbaiki."
GDHY,Rahayu A.,9.7,2024-01-13,"Kamarnya luas banget, pakai karpet juga. Jadi aman untuk anak-anak. Kamar mandi bathtub, anak-anak seneng banget. Harganya juga murah. Sayang banget kolam renang ga bisa dipake, jadi agak sedikit kecewa."
GDHY,PF,10.0,2019-04-10,"Kamar bersih, hotelnya nyaman."
GDHY,Iis S.,9.4,2024-05-12,Hotel dan kamar luas. Pilihan breakfast juga bervariasi. Rasanya enak apalagi bubur sumsum. Hanya toiletnya aja ada air menggenang dan becek. Selebihnya okee. Harga juga murah meriah
GDHY,LC,8.5,2017-05-24,Lokasi hotel sangat dekat dengan bandara sehingga nyaman bagi orang yang ingin berwisata. Bersih dan layanan was awesome. Mereka juga memberi kami shuttle bus ke bandara di pagi hari. Sangat puas dan kami pasti akan kembali untuk kunjungan berikutnya.
GDHY,Moh Y. S.,8.5,2018-12-28,
GDHY,F,9.4,2017-01-03,Sangat nyaman dan damai. Ruangan ini luas dan fasilitas yang lengkap.
GDHY,MM,8.8,2017-09-22,Hotel yang nyaman untuk beristirahat
GDHY,Reni E.,10.0,2024-09-12,"Staff nya baik banget! Karena itinerary date ku sangat padat jadi dateng pagi untuk titip barang, lalu regist untuk check in, pas pulang udah siap semua di kamar yuhuuw dah tinggal istirahat. Terus pas pulang karena kehujanan di luar akhirnya di check out in juga dong dan tinggal balikin kunci terus ambil barang di resepsionis🥹🥹 Baik banget kan maygat. Sangat ramah bintang lima ⭐."
GDHY,AR,9.7,2019-06-16,"Menyenangkan, kamar luas, makanan lumayan enak, recommended buat menginap lagi. Cuma jalan depan hotel agak macet saat long weekend."
GDHY,ip,10.0,2017-03-14,"perhotelan Jawa &amp; hangat, apa kombinasi yang hebat."
GDHY,AC,6.0,2022-12-06,"Membutuhkan banyak peningkatan properti, fasilitas kondisi ulang. Tapi staf hotel luar biasa."
GDHY,F***y,9.7,2024-07-19,
GDHY,DF,9.1,2023-07-08,"Lumayan keren, nyaman, cuma karpet lantainya agak kurang terawat, sedikit berdebu"
GDHY,NW,10.0,2019-04-13,"Kamarnya luas, kamar mandi luas, kamarnya hangat, lantainya karpet, nuansa hotel lawas, pelayanannya ramah, pemandangan pemandangan luar langsung, dekat bandara."
GDHY,AW,9.1,2018-08-06,Direkomendasikan untuk liburan dan acara-acara lainnya
GDHY,ea,6.1,2017-01-05,Handuk mandi bolong. Ini tidak layak untuk hotel bintang 4
GDHY,WS,9.7,2018-01-31,"Menginap di grand quality hotel Yogyakarta, semua fasilitas dan pelayanannya sangat memuaskan, pokoknya oke semua"
GDHY,Denavis I.,6.5,2019-02-24,"Tidak ada fasilitas valet parking, stafnya cuek."
GDHY,Eggi P. G.,8.5,2018-10-30,Puas dengan kualitas kamar yang besar dan terdapat bathtub dengan harga yang terjangkau.
GDHY,DE,10.0,2018-02-01,"Hotel besar, ruangan besar dengan bathtub."
GDHY,ld,9.1,2017-01-10,Meningkatkan kebersihan dan pelayanan.
GDHY,AW,8.5,2019-08-16,"Ini adalah hotel tua sehingga Anda sebaiknya menetapkan harapan Anda dengan benar. Secara keseluruhan hotel ini oke. Kamarnya bagus, bersih, kadang airnya tidak cukup panas, wifi jelek. Makanannya enak. Mereka tidak memiliki gym. Tidak ada ATM di dekatnya. Saya tinggal 3 hari baik-baik saja, tapi tidak ada yang istimewa benar-benar. Anda perlu menyetor 500.000 rupiah saat Anda check-in."
GDHY,jb,7.0,2017-09-15,"Biasa saja sih, furniturnya sudah tua"
GDHY,as,10.0,2020-01-13,
GDHY,AA,8.5,2019-11-10,"Hotel bagus dan nyaman, kamar luas."
GDHY,Y***i,10.0,2024-09-03,Staff hotel sangat ramah dan membatu saat cek in ataupun co ❤.
GDHY,Al Fernando F. W.,10.0,2017-08-29,Sayang tempat fitness-nya sudah tidak ada.
GDHY,Wiwik S. R.,10.0,2019-11-17,"Menginap di tidak sangat menyenangkan, kamar luas dan bersih, AC dingin, bantal banyak, suasana tenang, kolam renang bagus, ada taman bermain dan kebun bunga, makanan enak dan banyak pilihan."
GDHY,DA,8.5,2017-01-02,Kamar deluxe cukup luas....nyaman
GDHY,CK,10.0,2017-01-04,"Sukak banget Pokoknya kalau menginap disini, bersih, ramah. Okelah mantap."
GDHY,,4.8,2022-11-28,"Pelayanannya kurang, makanannya nggak ada yang enak, nasinya belum masak, sebenarnya hotelnya bagus cuma tidak dirawat."
GDHY,rf,6.1,2023-06-03,"(+): • Bangunan hotel, fasilitas kamar dan fasilitas kamar mandi cukup terawat walaupun usia hotel tergolong cukup tua.• Proses check in dan check out cepat.• Staf cukup baik, walaupun masih harus ditingkatkan terkait servisnya karena tidak ada kejelasan setelah dijanjikan konfirmasi dengan cara telepon ke kamar-tidak pernah ada konfirmasi dan telepon ke kamar. (-):• Resto saat sarapan: sempat kosong semua menu, mulai dari: nasi putih, bakmi, sayur, daging, semua lauk, condoment, salad bar, pastry, roti. Hanya tersisa buah dan egg station.• Kamar dan selasar lantai 2 bau apek.• Kebersihan karpet di kamar harus ditingkatkan karena masih ada sisa confetti dan plastik permen."
GDHY,BH,8.5,2024-04-17,"Ok, Kamar luas, bersih dan nyaman."
GDHY,IS,10.0,2018-12-03,"Menyenangkan, bersih dan pelayanan ramah."
GDHY,R***a,10.0,2024-08-18,"Mantap banget, rekomendasi untuk perjalanan dan liburan di jogja."
GDHY,Yudha B.,9.1,2019-09-20,Mulai dari lobby sampai pada kamar menunjukan kesan eksklusif.
GDHY,HP,8.8,2017-04-25,"Petugasnya cukup ramah dan helpfull, fasilitas cukup memadai. masukan mengenai karpet dan handuk yang sudah waktunya memerlukan penggantian"
GDHY,DP,7.3,2018-04-24,senang tinggal di sana. kami menyukainya
GDHY,MA,8.8,2018-06-25,"Sesuai dengan ekspektasi, keluarga saya sangat nyaman menginap disini."
GDHY,Annisa P.,9.7,2017-04-26,"Walaupun GQ hotel yang sudah lama, tapi kualitasnya tetap sangat oke! Kamarnya sangat luas dengan kasur yang nyaman. Staff sangat ramah, antar jemput bandara sangat tepat waktu."
GDHY,WP,8.8,2019-10-29,"Sebenarnya hotelnya enak, kamar luas dan pelayanan ramah. Tapi agak horor ya karena kami mengalami hal hal yang aneh."
GDHY,RP,8.8,2019-02-18,"Hotel mewah pada jamannya yang masih termaintenance dengan baik. Staf hotel ramah. Proses check in cepat. Kamar luas, banyak tersedia lemari, meja dan rak untuk menaruh barang. Harga terjangkau dapat fasilitas bathtub, kamar mandi juga lapang, air panas lancar. Hanya Wi Fi yang agak lambat. Bisa jalan kaki dekat ke Transmart. Sebelah hotel persis ada Fashion Village. Dekat dengan bandara. Ke arah kota kurang lebih 30 menitan."
GDHY,I,8.5,2018-04-02,Anak-anak senang... ada bathtub di kolam renangnya... pelayanannya ramah... kebersihan memuaskan
GDHY,Rosella L.,9.7,2018-09-18,"Kamarnya luas, dan stafnya bagus, lokasinya sangat dekat dengan bandara."
GDHY,Gregorius D. W.,8.7,2023-01-29,
GDHY,NI,10.0,2017-07-28,Enak lengkap nyaman dekat mall sih
GDHY,evie a.,9.7,2024-04-29,"Hotelnya bagus mewah, pelayanan kru2 nya sangat baik dan ramah, ada masalah sedikit di kamar mandi pembuangan air menggenang begitu komplain langsung di tangani staf-staf y baik-baik. Makanannya enak-enak banyak variasinya. Depan hotel ada warung sate yang tongsengnya bener-bener enak."
GDHY,SN,9.6,2017-01-28,"Hotelnya mewah, kamar bersih, tapi karena mungkin hotel lama di kamar mandi ada kecoa kecil tapi mungkin itu di kamar saya doang"
GDHY,YY,9.4,2024-07-03,Di kamar mandi ada kecoa-kecoa kecil.
GDHY,DI,8.8,2017-02-27,Bagus dan ramah serta kamar bersih terima kasih
GDHY,Henry C.,9.4,2019-12-30,"Pelayanannya baik, rajah, sarapannya juga enak, kamar luas. Good lah, cocoa untuk keluarga."
GDHY,RR,9.4,2019-10-29,Mencintai layanan selalu. kami sering menginap di Gq Jogja dan kami hanya jatuh cinta padanya dan bahkan tidak pernah mempertimbangkan hotel lain selama kami tinggal di jogja
GDHY,Dessy I. P.,8.5,2019-02-14,"Nyaman banget, bersih, breakfastnya juga oke."
GDHY,bj,6.0,2023-10-12,Sudah minta kamar smoking room tapi tidak di beri.
GDHY,Y***i,10.0,2024-06-10,"Kamarnya cukup luas, cuma sepreinya kurang bersih Ms. Ada bekas tanda warna kuning. Pelayanan bagus, ramah."
GDHY,AN,9.4,2017-02-13,Pengalaman yang mengesankan menginap di hotel ini
GDHY,M,9.1,2018-07-29,Waitress di tempat makan pagi ramah dan tempatnya bersih
GDHY,Suprastowo,8.5,2019-01-29,
GDHY,PA,5.5,2023-05-09,"Minus: tempatnya creepy kalo malam, cuma 2 orang yang nginap. Kamarnya berdebu, anakku yang kecil sendiri sampe batuk-batuk terus engap udaranya. Spreinya kotor ada noda. Kolam renangnya ada kotoran bekas daun-daun rontok. Kamar mandi handuknya ada noda, gak ada hair dryer, air kuning, bathtub sama closet bernoda gak disediain busa buat berendam. Jalan mau ke kolam kaya Jurasic Park yang bawah. Air mineral tanggung 2 gratis, yang besar 1.5 liter bayar 10ribu. Makanan diantar ke kamar 2 porsi bento menunya sosis goreng, ayam goreng dada 2 potong kecil, sayur kacang panjang. Kena pemeliharaan listrik alias mati lampu. Untuk sekelas hotel bintang 4 jauh dari ekspektasi. Plus: AC nya dingin, staff ramah."
GDHY,GS,9.4,2020-01-05,
GDHY,RR,6.5,2020-03-15,"Air panas sore dan pagi engga konsisten, kalo pagi bener bener panas tapi sore ke malem malah engga panas airnya"
GDHY,enje n.,9.7,2018-12-30,"Fasilitas semua sesuai keinginan yang saya pesan, petugas/karyawan hotel ramah dan selalu senyum, mau akses kemana pun mudah, Hanya saja waktu liburan terjebak macet dimana saja, depan hotel sudah macet, tapi itulah bagian dari liburan akhir pekan."
GDHY,SS,9.7,2017-04-18,Hotel ini baik untuk tetap karena lokasinya sangat strategis untuk pergi ke mana saja di kota yogyakarta.
GDHY,MT,8.5,2018-09-18,"Overall memuaskan, hanya saja untuk kolam renang perlu direnovasi biar tidak terkesan kuno."
GDHY,abd r. u.,8.8,2024-01-10,
GDHY,w,8.4,2017-01-25,"Secara umum, nilai hotel ini adalah baik, meskipun belum bisa dibilang sempurna 100%. Ada welcome drink, max sd jam 21.00 Sedikit masukan ketika pertama datang, mau masuk kamar, kunci elektrik dicoba beberapa kali ndak langsung terbuka, tapi akhirnya bisa juga terbuka. Karpet kamar lumayan bersih, tidak terlalu berdebu dan baunya masih normal. Air lancar, cuma warnanya agak kekuningan. WiFi lumayan ngebut dan aman dari gangguan, (hotel lain kadang wifi-nya ada semacam malware atau trojan atau apalah)."
GDHY,Jun d.,9.7,2019-01-30,"kamar besar, sarapan beragam, pemandangan menakjubkan dari kamar sudut"
GDHY,SK,10.0,2018-12-19,"Tempat bersih dan nyaman, suka tempat ini."
GDHY,HW,10.0,2018-06-18,"Cukup bagus. Pelayanan ramah, makanan cukup variatif. Fasilitas oke."
GDHY,H,10.0,2017-01-01,"Ramah,makanan enak dan service nya memuas kan."
GDHY,AG,5.7,2018-12-29,1. Wifi tidak berfungsi dengan baik. 2. Karpet sepenuhnya kamar; Namun masih berdebu. 3. Tidak ada variasi makanan saat sarapan. Biaya sarapan tambahan terlalu mahal. 4. Kolam renang terlalu tua dan perlu direnovasi.
GDHY,AH,8.5,2017-11-30,Cukup baik karena dekat dengan bandara dan aksesnya mudah.
GDHY,gp,8.5,2023-12-27,"Wah ini hotel rekomen banget deh, mulai pas masuk ke lobi sampe di kamar sangat bagus sekali, kamar luas dan nyaman banget yang jelas anak-anak sangat betah sekali berada di kamar kebetulan kami memilih kamar yang terhubung. Untuk sarapan menu masakan sangat bervariasi dan enak."
GDHY,MD,9.1,2024-01-11,
GDHY,AZ,8.5,2019-01-01,"Kamar luas, lumayan bersih, menu sarapan ditingkatkan."
GDHY,h,10.0,2017-05-08,"Luar biasa.. Hanya, lift sudah harus dimaintain tuh, sensor liftnya sudah tidak peka."
GDHY,G***s,9.4,2024-07-09,Pelayanan yang ramah. Kamar nyaman.
GDHY,RD,9.7,2018-06-30,Sudah jadi rumah kalau ke Jogja. Nyaman.
GDHY,OI,9.4,2017-05-30,"Hotelnya bagus, bersih. Sarapannya enak."
GDHY,JJ,8.5,2018-04-20,Pelayanan hotel dan menu. Makanan cukup baik. Sikap dari bell boy dan staf lainnya sangat ramah
GDHY,Achmad M.,10.0,2017-08-28,"Pelayanan ramah, lokasi strategis, kamar nyaman, toilet bersih"
